ncand,n_far,is_top1,beats_far,pct_far,margin_far,displacement,d_assigned,L,locus_len,chance,pair
18,13,False,True,0.0,0.11759861305204765,48.0,0.04307937736397295,128,1154,0.07142857142857142,hg38_vs_mm39
15,10,False,False,0.5,-0.02155436965863227,1172.0,0.062274266701917824,488,3802,0.09090909090909091,hg38_vs_mm39
18,13,False,False,0.07692307692307693,-0.0003043121109547117,1100.0,0.022434368467205482,528,4982,0.07142857142857142,hg38_vs_mm39
38,33,False,True,0.0,0.01361053893068777,58.0,0.009218060654298818,608,11622,0.029411764705882353,hg38_vs_mm39
13,8,True,True,0.0,0.09998971890276129,0.0,0.054256917717920544,368,2398,0.1111111111111111,hg38_vs_mm39
42,37,False,True,0.0,0.019077715879374145,4.0,0.02864952323425079,168,3596,0.02631578947368421,hg38_vs_mm39
31,26,False,False,0.3076923076923077,-0.023436931036915173,510.0,0.0569911151050491,208,3302,0.037037037037037035,hg38_vs_mm39
16,13,False,False,0.07692307692307693,-0.0022281662235104707,312.0,0.05121090155505086,288,2408,0.07142857142857142,hg38_vs_mm39
14,9,False,False,0.2222222222222222,-0.028573535211117454,92.0,0.06834386330725473,168,1214,0.1,hg38_vs_mm39
15,10,False,True,0.0,0.015320482148267318,20.0,0.045843214195589205,248,1972,0.09090909090909091,hg38_vs_mm39
8,3,False,True,0.0,0.036509889384685724,546.0,0.047791586008863775,688,2782,0.25,hg38_vs_mm39
67,62,False,False,0.0967741935483871,-0.012973770594183885,1237.0,0.053109203570103104,288,9755,0.015873015873015872,hg38_vs_mm39
17,12,True,True,0.0,0.036151978250375666,0.0,0.07001067835839266,368,3305,0.07692307692307693,hg38_vs_mm39
5,1,True,True,0.0,0.09466981990989745,0.0,0.03811128247483888,688,1876,0.5,hg38_vs_mm39
9,4,False,False,0.25,-0.0014384842679083243,264.0,0.07277145194997667,288,1360,0.2,hg38_vs_mm39
10,5,False,True,0.0,0.02279761710290045,239.0,0.05540159544345145,368,1879,0.16666666666666666,hg38_vs_mm39
8,3,False,False,1.0,-0.06994169490388971,312.0,0.09719089574907785,568,2429,0.25,hg38_vs_mm39
9,4,False,True,0.0,0.112686449428092,16.0,0.020010131932529145,248,1223,0.2,hg38_vs_mm39
10,5,False,False,0.4,-0.021154894193082696,601.0,0.1664538765081572,1197,6060,0.16666666666666666,hg38_vs_mm39
18,13,True,True,0.0,0.04019571640595185,0.0,0.03095144825196612,208,1876,0.07142857142857142,hg38_vs_mm39
56,51,False,False,0.29411764705882354,-0.024195465653666114,2341.0,0.0501095608522364,728,20551,0.019230769230769232,hg38_vs_mm39
7,3,False,False,0.3333333333333333,-0.006843747951594342,288.0,0.05125585408357626,568,2133,0.25,hg38_vs_mm39
28,23,False,True,0.0,0.04489780894923524,80.0,0.05123638042569524,128,1804,0.041666666666666664,hg38_vs_mm39
17,12,False,False,0.3333333333333333,-0.01675666436397115,256.0,0.07587424352514184,328,2939,0.07692307692307693,hg38_vs_mm39
13,8,True,True,0.0,0.06661193618334493,0.0,0.014106722113216274,248,1703,0.1111111111111111,hg38_vs_mm39
5,1,False,True,0.0,0.037943207397825224,126.0,0.05644853934739229,608,1634,0.5,hg38_vs_mm39
15,10,True,True,0.0,0.07393590307545111,0.0,0.033906036386458255,288,2256,0.09090909090909091,hg38_vs_mm39
11,6,False,True,0.0,0.008004427307712406,27.0,0.036275506343642704,248,1441,0.14285714285714285,hg38_vs_mm39
29,24,False,True,0.0,0.029163225613694246,5.0,0.01611617283870344,288,4253,0.04,hg38_vs_mm39
55,50,False,False,0.26,-0.01253728169128382,5032.0,0.040606106780270476,488,13463,0.0196078431372549,hg38_vs_mm39
6,2,False,True,0.0,0.010573879173594286,228.0,0.020847382771306308,728,2479,0.3333333333333333,hg38_vs_mm39
10,5,False,True,0.0,0.0645337131030077,80.0,0.02058974213801589,288,1464,0.16666666666666666,hg38_vs_mm39
6,1,True,True,0.0,0.08613139332253712,0.0,0.06142398912716916,368,1158,0.5,hg38_vs_mm39
12,7,False,False,1.0,-0.060808853532195006,256.0,0.10002277186392261,368,2214,0.125,hg38_vs_mm39
29,24,False,False,0.16666666666666666,-0.02299902402370544,112.0,0.07137577707092592,248,3652,0.04,hg38_vs_mm39
27,22,False,False,0.8636363636363636,-0.05907746968030051,230.0,0.08620653670668363,328,4510,0.043478260869565216,hg38_vs_mm39
9,4,True,True,0.0,0.0395766725791756,0.0,0.04140440549816104,808,3871,0.2,hg38_vs_mm39
